gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4101310041	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1309B15F4EA9FEE4FC055083.mc.3B393CF1130EB15C4D0EFE9FFEA7548F	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene microzoporus		SPECIES	Pseudonannolene microzoporus Mauriès, 1987	Pseudonannolene microzoporus Mauries 1987	Mauries 1987	BR		Bahia	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938									2011-06-28	28	6	2011	1026408	1026408	MATERIAL_CITATION	IBSP		IBSP 5651				CC0_1_0					2025-11-08T05:37:45.189Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310040	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1311B1424D4BFEE4FBEC56ED.mc.3B393CF11311B1434EB3FB82FBF751B6	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene curtipes		SPECIES	Pseudonannolene curtipes Schubart, 1960	Pseudonannolene curtipes Schubart 1960	Schubart 1960	BR	Fazenda Forquilha Grande	Goias	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-14.732396	-46.15362							1960-02		2	1960	6185993	6185993	MATERIAL_CITATION	MZSP		MZSP 1022				CC0_1_0		J. Evangelista			2025-11-08T05:37:45.192Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310039	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1373B1234D42FCF9FB915768.mc.3B393CF11372B1204BC5FDAAFE915798	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene ophiiulus		SPECIES	Pseudonannolene ophiiulus Schubart, 1944	Pseudonannolene ophiiulus Schubart 1944	Schubart 1944	BR	Fazenda Santa Maria do Sul	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-21.84244	-47.471355			567.0				1940-08-01	1	8	1940	6185999	6185999	MATERIAL_CITATION	MZSP						CC0_1_0		O. Schubart			2025-11-08T05:37:45.193Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310038	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA137CB1304EACFD5CFB445752.mc.3B393CF1137CB12E4D78F8D3FAED5267	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene sebastianus		SPECIES	Pseudonannolene sebastianus Brölemann, 1902	Pseudonannolene sebastianus Brolemann 1902	Brolemann 1902	BR	Ilhabela	Sao Paulo	PRESENT	2	a064f300-1bc8-41ea-9364-b864ef4e8938	-23.818665	-45.36816			1.0				2001-10-09	9	10	2001	6186003	6186003	MATERIAL_CITATION	IBSP		IBSP 1391				CC0_1_0		Equipe Biota			2025-11-08T05:37:45.187Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310037	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1309B15F4EA9FEE4FC055083.mc.3B393CF1130FB15D4E0EFD1AFC7A562F	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene microzoporus		SPECIES	Pseudonannolene microzoporus Mauriès, 1987	Pseudonannolene microzoporus Mauries 1987	Mauries 1987	BR		Bahia	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938													1026408	1026408	MATERIAL_CITATION	IBSP		IBSP 5703				CC0_1_0					2025-11-08T05:37:45.185Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310036	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA136CB1014D70FB4DFD9352E0.mc.3B393CF11353B1014D76FD85FDDB5798	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene urbica		SPECIES	Pseudonannolene urbica Schubart, 1945	Pseudonannolene urbica Schubart 1945	Schubart 1945	BR	Fazenda Sao Bento	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-22.708012	-46.7726			687.0				1943-03-08	8	3	1943	6186006	6186006	MATERIAL_CITATION	MZSP						CC0_1_0		F. Lane			2025-11-08T05:37:45.165Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310035	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1329B17D4D53F927FEA0562F.mc.3B393CF11328B17A4C8EFC16FDD45109	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene buhrnheimi		SPECIES	Pseudonannolene buhrnheimi Schubart, 1960	Pseudonannolene buhrnheimi Schubart 1960	Schubart 1960	BR	Reserva Ecologica Guapiassu	Rio de Janeiro	PRESENT	2	a064f300-1bc8-41ea-9364-b864ef4e8938	-22.452806	-42.770294			34.0				2001-10-08	8	10	2001	9535141	9535141	MATERIAL_CITATION	IBSP		IBSP 2399				CC0_1_0		Equipe Biota			2025-11-08T05:37:45.163Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310034	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1321B1724D58FEE4FBC35029.mc.3B393CF11321B1734C1CFA82FD835095	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene albiventris		SPECIES	Pseudonannolene albiventris Schubart, 1952	Pseudonannolene albiventris Schubart 1952	Schubart 1952	BR	Piracicaba	Sao Paulo	PRESENT	2	a064f300-1bc8-41ea-9364-b864ef4e8938	-22.735151	-47.647892			532.0				1949-10-24	24	10	1949	6185997	6185997	MATERIAL_CITATION	MZSP						CC0_1_0		F. P. Monteiro			2025-11-08T05:37:45.160Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310032	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1365B1394D74FA05FAEF5669.mc.3B393CF11364B1364BD2FE07FDCF5716	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene strinatii		SPECIES	Pseudonannolene strinatii Mauriès, 1974	Pseudonannolene strinatii Mauries 1974	Mauries 1974	BR	Parque Estadual Turistico do Alto Ribeira	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-24.485867	-48.646698			570.0				1992-07		7	1992	6186013	6186013	MATERIAL_CITATION	IBSP		IBSP 7635				CC0_1_0		A. Eterovic			2025-11-08T05:37:45.155Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310031	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1306B1564D40FB75FC835700.mc.3B393CF11305B1574E44FD88FAFE5740	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene maritima		SPECIES	Pseudonannolene maritima Schubart, 1949	Pseudonannolene maritima Schubart 1949	Schubart 1949	BR	Ilha da Queimada Grande	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-24.487923	-46.674156			103.0				2003-04-29	29	4	2003	6186005	6186005	MATERIAL_CITATION	R		IBSP 2829				CC0_1_0		R. P. Indicatti			2025-11-08T05:37:45.157Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION
4101310030	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1309B15F4EA9FEE4FC055083.mc.3B393CF1130FB15D4D48FE7AFEA654EA	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene microzoporus		SPECIES	Pseudonannolene microzoporus Mauriès, 1987	Pseudonannolene microzoporus Mauries 1987	Mauries 1987	BR		Bahia	PRESENT	2	a064f300-1bc8-41ea-9364-b864ef4e8938													1026408	1026408	MATERIAL_CITATION	IBSP		IBSP 5707				CC0_1_0					2025-11-08T05:37:45.154Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310029	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1369B13C4D45F916FC1A53ED.mc.3B393CF1136FB13D4A17FA7FFC2E50EE	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene tricolor		SPECIES	Pseudonannolene tricolor Brölemann, 1902	Pseudonannolene tricolor Brolemann 1902	Brolemann 1902	BR	Jaguari-Mirim River	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938									1945-03-16	16	3	1945	1026426	1026426	MATERIAL_CITATION	MZSP						CC0_1_0		A. Boggi			2025-11-08T05:37:45.152Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310028	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1361B1354D4FF9B8FAB4500B.mc.3B393CF11360B1324FEBFBB5FC5C514D	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene silvestris		SPECIES	Pseudonannolene silvestris Schubart, 1944	Pseudonannolene silvestris Schubart 1944	Schubart 1944	BR	Parque Estadual Turistico do Alto Ribeira	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-24.485867	-48.646698			570.0				2001-11-08	8	11	2001	1026418	1026418	MATERIAL_CITATION	IBSP		IBSP 2245				CC0_1_0		Equipe Biota			2025-11-08T05:37:45.151Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310025	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1329B17D4D53F927FEA0562F.mc.3B393CF11328B17A4B7EFC7CFE7C56F3	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene buhrnheimi		SPECIES	Pseudonannolene buhrnheimi Schubart, 1960	Pseudonannolene buhrnheimi Schubart 1960	Schubart 1960	BR	Reserva Ecologica Guapiassu	Rio de Janeiro	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-22.452806	-42.770294			34.0				2001-10-08	8	10	2001	9535141	9535141	MATERIAL_CITATION	IBSP		IBSP 2406				CC0_1_0		Equipe Biota			2025-11-08T05:37:45.149Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310023	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1309B15F4EA9FEE4FC055083.mc.3B393CF1130FB15D4B78FC25FC8C5139	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene microzoporus		SPECIES	Pseudonannolene microzoporus Mauriès, 1987	Pseudonannolene microzoporus Mauries 1987	Mauries 1987	BR		Bahia	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938									2011-02-08	8	2	2011	1026408	1026408	MATERIAL_CITATION	IBSP		IBSP 5679				CC0_1_0					2025-11-08T05:37:45.104Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310021	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA136CB1014D70FB4DFD9352E0.mc.3B393CF11353B1014C1EFE9FFBB6548E	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene urbica		SPECIES	Pseudonannolene urbica Schubart, 1945	Pseudonannolene urbica Schubart 1945	Schubart 1945	BR	Mata do Cuaso	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-23.561075	-46.724396			730.0				1999-12-12	12	12	1999	6186006	6186006	MATERIAL_CITATION	USP		IBSP 1249				CC0_1_0		D. F. Candiani			2025-11-08T05:37:45.076Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION
4101310019	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1352B1034EA6FEE4FCF257BA.mc.3B393CF11352B1004FEBFC1DFB0F5134	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene xavieri		SPECIES	Pseudonannolene xavieri Iniesta & Ferreira, 2014	Pseudonannolene xavieri Iniesta & Ferreira 2014	Iniesta & Ferreira 2014	BR	Bahia	Bahia	PRESENT	2	a064f300-1bc8-41ea-9364-b864ef4e8938	-12.33169	-41.59664			723.0				2001-01-07	7	1	2001	8520398	8520398	MATERIAL_CITATION	R		ISLA 20618, MNRJ 30148				CC0_1_0		L. Ferreira			2025-11-08T05:37:45.070Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION
4101310018	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1316B1474E87FEE4FAEF50E2.mc.3B393CF11316B1444B3AF923FC155232	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene fontanettiae		SPECIES	Pseudonannolene fontanettiae Iniesta & Ferreira, 2014	Pseudonannolene fontanettiae Iniesta & Ferreira 2014	Iniesta & Ferreira 2014	BR	Sete Lagoas	Minas Gerais	PRESENT	2	a064f300-1bc8-41ea-9364-b864ef4e8938	-19.457188	-44.236374			775.0				2014-03-13	13	3	2014	8446495	8446495	MATERIAL_CITATION	ILCOM		IBSP 7080				CC0_1_0		Equipe Carste			2025-11-08T05:37:45.067Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
4101310016	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1309B15F4EA9FEE4FC055083.mc.3B393CF11308B15A4C47F8DCFD9E5253	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene microzoporus		SPECIES	Pseudonannolene microzoporus Mauriès, 1987	Pseudonannolene microzoporus Mauries 1987	Mauries 1987	BR	Mocambeiro	Bahia	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-19.535425	-44.026974							2011-04-04	4	4	2011	1026408	1026408	MATERIAL_CITATION	IBSP		IBSP 5637				CC0_1_0		F. P. Franco			2025-11-08T05:37:45.047Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310015	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1367B1374EBAFAB0FAD650FC.mc.3B393CF11366B1344FBCFEDBFE1A54A6	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene spelaea		SPECIES	Pseudonannolene spelaea Iniesta & Ferreira, 2013	Pseudonannolene spelaea Iniesta & Ferreira 2013	Iniesta & Ferreira 2013	BR	Para		PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-6.13239	-50.13645							2010-10-21	21	10	2010	9516060	9516060	MATERIAL_CITATION	ISLA		ISLA 3797				CC0_1_0		M. P. Oliveira	Holotype		2025-11-08T05:37:45.049Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
4101310012	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1309B15F4EA9FEE4FC055083.mc.3B393CF1130EB15C4E04FDAAFB70575F	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene microzoporus		SPECIES	Pseudonannolene microzoporus Mauriès, 1987	Pseudonannolene microzoporus Mauries 1987	Mauries 1987	BR		Bahia	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938									2011-03-01	1	3	2011	1026408	1026408	MATERIAL_CITATION	IBSP		IBSP 5635				CC0_1_0					2025-11-08T05:37:45.030Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310011	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1369B13C4D45F916FC1A53ED.mc.3B393CF1136FB13D4CD3FCB3FD1056A3	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene tricolor		SPECIES	Pseudonannolene tricolor Brölemann, 1902	Pseudonannolene tricolor Brolemann 1902	Brolemann 1902	BR	Fazenda Ponte Alta	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-22.69015	-46.682655			767.0				1943-10-30	30	10	1943	1026426	1026426	MATERIAL_CITATION	MZSP						CC0_1_0		O. Schubart			2025-11-08T05:37:45.029Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310010	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1309B15F4EA9FEE4FC055083.mc.3B393CF11308B15A4FEBFDDBFD5F574B	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene microzoporus		SPECIES	Pseudonannolene microzoporus Mauriès, 1987	Pseudonannolene microzoporus Mauries 1987	Mauries 1987	BR	Paranoa cave	Minas Gerais	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-20.369646	-45.669437							2009-01-27	27	1	2009	1026408	1026408	MATERIAL_CITATION	R		ISLA 4094				CC0_1_0		R. Zampaulo	Holotype		2025-11-08T05:37:45.027Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION
4101310009	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1367B1374EBAFAB0FAD650FC.mc.3B393CF11366B1344E03FA36FC7350CA	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene spelaea		SPECIES	Pseudonannolene spelaea Iniesta & Ferreira, 2013	Pseudonannolene spelaea Iniesta & Ferreira 2013	Iniesta & Ferreira 2013	BR		Para	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-6.041148	-50.218742											9516060	9516060	MATERIAL_CITATION	IBSP		IBSP 7363				CC0_1_0					2025-11-08T05:37:45.025Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310008	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1369B13C4D45F916FC1A53ED.mc.3B393CF1136FB13D4CC1FD85FC205798	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene tricolor		SPECIES	Pseudonannolene tricolor Brölemann, 1902	Pseudonannolene tricolor Brolemann 1902	Brolemann 1902	BR	Mogi Guacu	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-22.370451	-46.94351			602.0				1944-07-31	31	7	1944	1026426	1026426	MATERIAL_CITATION	MZSP						CC0_1_0		O. Schubart			2025-11-08T05:37:45.012Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310007	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1310B1454EA2FC15FC77528B.mc.3B393CF11310B1424B10F848FD8952DF	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene erikae		SPECIES	Pseudonannolene erikae Iniesta & Ferreira, 2014	Pseudonannolene erikae Iniesta & Ferreira 2014	Iniesta & Ferreira 2014	BR	Sao Jose da Lapa	Minas Gerais	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-19.69921	-43.95831			732.0				2012-12-17	17	12	2012	8568561	8568561	MATERIAL_CITATION	IBSP		IBSP 7602				CC0_1_0		Bueno			2025-11-08T05:37:45.010Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310006	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1302B1534D42FEE4FEAF50D7.mc.3B393CF11302B1504FEBFA2AFC02533F	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene longicornis		SPECIES	Pseudonannolene longicornis (Porat, 1888)	Pseudonannolene longicornis (Porat 1888)	(Porat 1888)	BR	Corrego Verde cave	Bahia	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-15.466728	-39.674896			183.0				2005-01-21	21	1	2005	1026402	1026402	MATERIAL_CITATION	R		ISLA 15678				CC0_1_0		R. L. Ferreira			2025-11-08T05:37:45.001Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION
4101310005	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1369B13C4D45F916FC1A53ED.mc.3B393CF1136FB13D4BB8F91FFB43520E	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene tricolor		SPECIES	Pseudonannolene tricolor Brölemann, 1902	Pseudonannolene tricolor Brolemann 1902	Brolemann 1902	BR	Pitangueiras	Sao Paulo	PRESENT	4	a064f300-1bc8-41ea-9364-b864ef4e8938	-21.011223	-48.217525			520.0				1943-10-24	24	10	1943	1026426	1026426	MATERIAL_CITATION	MZSP						CC0_1_0		F. Lane			2025-11-08T05:37:44.998Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310004	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1373B1234D42FCF9FB915768.mc.3B393CF11373B1214C39F941FC8653D4	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene ophiiulus		SPECIES	Pseudonannolene ophiiulus Schubart, 1944	Pseudonannolene ophiiulus Schubart 1944	Schubart 1944	BR	Analandia	Sao Paulo	PRESENT	2	a064f300-1bc8-41ea-9364-b864ef4e8938	-22.131018	-47.663025			657.0				1944-03-07	7	3	1944	6185999	6185999	MATERIAL_CITATION	MZSP						CC0_1_0		O. Schubart			2025-11-08T05:37:44.988Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
